repository,file_name,context,target_structure,line_number,relative_path,import_hint
druid,SchemalessTestFullTest.java,IMPORT,import org.apache.druid.query.aggregation.hyperloglog.HyperUniquesAggregatorFactory,43,processing/src/test/java/org/apache/druid/segment/SchemalessTestFullTest.java,
druid,TestIndex.java,IMPORT,import org.apache.druid.query.aggregation.hyperloglog.HyperUniquesAggregatorFactory,59,processing/src/test/java/org/apache/druid/segment/TestIndex.java,
druid,TestIndex.java,IMPORT,import org.apache.druid.query.aggregation.hyperloglog.HyperUniquesSerde,60,processing/src/test/java/org/apache/druid/segment/TestIndex.java,
druid,QueryableIndexCursorFactoryTest.java,IMPORT,import org.apache.druid.hll.HyperLogLogCollector,22,processing/src/test/java/org/apache/druid/segment/QueryableIndexCursorFactoryTest.java,
druid,SchemalessIndexTest.java,IMPORT,import org.apache.druid.query.aggregation.hyperloglog.HyperUniquesAggregatorFactory,36,processing/src/test/java/org/apache/druid/segment/SchemalessIndexTest.java,
druid,SchemalessIndexTest.java,IMPORT,import org.apache.druid.query.aggregation.hyperloglog.HyperUniquesSerde,37,processing/src/test/java/org/apache/druid/segment/SchemalessIndexTest.java,
druid,SchemalessTestSimpleTest.java,IMPORT,import org.apache.druid.query.aggregation.hyperloglog.HyperUniquesAggregatorFactory,40,processing/src/test/java/org/apache/druid/segment/SchemalessTestSimpleTest.java,
druid,HyperUniquesSerdeForTest.java,IMPORT,import org.apache.druid.hll.HyperLogLogCollector,25,processing/src/test/java/org/apache/druid/segment/serde/HyperUniquesSerdeForTest.java,
druid,HyperUniquesSerdeForTest.java,INSTANTIATION,ObjectStrategy<HyperLogLogCollector>,107,processing/src/test/java/org/apache/druid/segment/serde/HyperUniquesSerdeForTest.java,
druid,ComplexMetricsTest.java,IMPORT,import org.apache.druid.query.aggregation.hyperloglog.HyperUniquesSerde,23,processing/src/test/java/org/apache/druid/segment/serde/ComplexMetricsTest.java,
druid,LargeColumnSupportedComplexColumnSerializerTest.java,IMPORT,import org.apache.druid.hll.HyperLogLogCollector,24,processing/src/test/java/org/apache/druid/segment/serde/LargeColumnSupportedComplexColumnSerializerTest.java,
druid,JoinTestHelper.java,IMPORT,import org.apache.druid.query.aggregation.hyperloglog.HyperUniquesAggregatorFactory,38,processing/src/test/java/org/apache/druid/segment/join/JoinTestHelper.java,
druid,SegmentGenerator.java,IMPORT,import org.apache.druid.query.aggregation.hyperloglog.HyperUniquesSerde,38,processing/src/test/java/org/apache/druid/segment/generator/SegmentGenerator.java,
druid,InvalidFilteringTest.java,IMPORT,import org.apache.druid.query.aggregation.hyperloglog.HyperUniquesAggregatorFactory,32,processing/src/test/java/org/apache/druid/segment/filter/InvalidFilteringTest.java,
druid,QueryRunnerTestHelper.java,IMPORT,import org.apache.druid.query.aggregation.hyperloglog.HyperUniqueFinalizingPostAggregator,50,processing/src/test/java/org/apache/druid/query/QueryRunnerTestHelper.java,
